Entity properties name,Variable DCID,Variable observation date,Variable observation value,Variable properties name,Smoothed_Value
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-01-25,10,Air Quality Index,11.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-01-26,0,Air Quality Index,5.71428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-01-27,1,Air Quality Index,5.42857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-01-28,3,Air Quality Index,5
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-01-29,6,Air Quality Index,5.28571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-01-30,11,Air Quality Index,7.71428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-01-31,4,Air Quality Index,9.14285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-02-01,12,Air Quality Index,10.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-02-02,17,Air Quality Index,12.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-02-03,11,Air Quality Index,13.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-02-04,13,Air Quality Index,15
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-02-05,19,Air Quality Index,15
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-02-06,20,Air Quality Index,15.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-02-07,13,Air Quality Index,13.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-02-08,12,Air Quality Index,13.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-02-09,18,Air Quality Index,11.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-02-10,0,Air Quality Index,12
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-02-11,15,Air Quality Index,12.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-02-12,1,Air Quality Index,13.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-02-13,25,Air Quality Index,11.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-02-14,15,Air Quality Index,13.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-02-15,18,Air Quality Index,11.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-02-16,5,Air Quality Index,11.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-02-17,14,Air Quality Index,8.28571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-02-18,1,Air Quality Index,7.14285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-02-19,5,Air Quality Index,4.85714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-02-20,0,Air Quality Index,5.28571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-02-21,7,Air Quality Index,4
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-02-22,2,Air Quality Index,4.14285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-02-23,8,Air Quality Index,3.85714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-02-24,5,Air Quality Index,3.85714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-02-25,2,Air Quality Index,3.85714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-02-26,3,Air Quality Index,5
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-02-27,0,Air Quality Index,4.28571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-02-28,7,Air Quality Index,4.28571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-02-29,10,Air Quality Index,4.71428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-03-01,3,Air Quality Index,5
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-03-02,5,Air Quality Index,6.28571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-03-03,5,Air Quality Index,6.42857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-03-04,5,Air Quality Index,7.71428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-03-05,9,Air Quality Index,7.85714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-03-06,8,Air Quality Index,7.28571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-03-07,19,Air Quality Index,8.42857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-03-08,4,Air Quality Index,10.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-03-09,1,Air Quality Index,12.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-03-10,13,Air Quality Index,14.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-03-11,18,Air Quality Index,18
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-03-12,22,Air Quality Index,23.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-03-13,26,Air Quality Index,28.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-03-14,42,Air Quality Index,31.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-03-15,40,Air Quality Index,32
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-03-16,36,Air Quality Index,31
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-03-17,37,Air Quality Index,31
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-03-18,21,Air Quality Index,27.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-03-19,15,Air Quality Index,23.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-03-20,26,Air Quality Index,19.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-03-21,20,Air Quality Index,17.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-03-22,10,Air Quality Index,19.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-03-23,9,Air Quality Index,17.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-03-24,23,Air Quality Index,13.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-03-25,31,Air Quality Index,12.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-03-26,2,Air Quality Index,11.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-03-27,2,Air Quality Index,12.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-03-28,11,Air Quality Index,12
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-03-29,5,Air Quality Index,11
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-03-30,14,Air Quality Index,13.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-03-31,19,Air Quality Index,16
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-04-01,24,Air Quality Index,18
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-04-02,19,Air Quality Index,20.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-04-03,20,Air Quality Index,20.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-04-04,25,Air Quality Index,19.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-04-05,20,Air Quality Index,17.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-04-06,16,Air Quality Index,16.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-04-07,15,Air Quality Index,17
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-04-08,8,Air Quality Index,17
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-04-09,14,Air Quality Index,18
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-04-10,21,Air Quality Index,17.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-04-11,25,Air Quality Index,15.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-04-12,27,Air Quality Index,15.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-04-13,11,Air Quality Index,15
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-04-14,2,Air Quality Index,13.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-04-15,11,Air Quality Index,11.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-04-21,8,Air Quality Index,8.42857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-04-22,9,Air Quality Index,8.71428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-04-23,10,Air Quality Index,9.57142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-04-24,8,Air Quality Index,9.28571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-04-25,13,Air Quality Index,8.71428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-04-26,8,Air Quality Index,8.14285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-04-27,9,Air Quality Index,8
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-04-28,4,Air Quality Index,11.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-04-29,5,Air Quality Index,16.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-04-30,9,Air Quality Index,16
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-05-01,33,Air Quality Index,16.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-05-02,45,Air Quality Index,18.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-05-03,7,Air Quality Index,19.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-05-04,13,Air Quality Index,20.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-05-05,19,Air Quality Index,21.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-05-06,12,Air Quality Index,21
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-05-07,15,Air Quality Index,25.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-05-08,40,Air Quality Index,27
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-05-09,41,Air Quality Index,29
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-05-10,40,Air Quality Index,31.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-05-11,22,Air Quality Index,32.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-05-12,33,Air Quality Index,29.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-05-13,32,Air Quality Index,28.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-05-14,19,Air Quality Index,26.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-05-15,21,Air Quality Index,25.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-05-16,30,Air Quality Index,22.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-05-17,26,Air Quality Index,18.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-05-18,19,Air Quality Index,18.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-05-19,9,Air Quality Index,18.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-05-20,4,Air Quality Index,16.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-05-21,23,Air Quality Index,13.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-05-22,20,Air Quality Index,10.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-05-23,16,Air Quality Index,9.57142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-05-24,1,Air Quality Index,10.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-05-25,1,Air Quality Index,9.42857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-05-26,2,Air Quality Index,9.42857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-05-27,8,Air Quality Index,9.28571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-05-28,18,Air Quality Index,10.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-05-29,20,Air Quality Index,12
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-05-30,15,Air Quality Index,12.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-05-31,11,Air Quality Index,12.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-06-01,10,Air Quality Index,10.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-06-02,7,Air Quality Index,10.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-06-03,7,Air Quality Index,11.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-06-04,6,Air Quality Index,12
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-06-05,17,Air Quality Index,12.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-06-06,24,Air Quality Index,11.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-06-07,13,Air Quality Index,12.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-06-08,12,Air Quality Index,13.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-06-09,4,Air Quality Index,13.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-06-10,10,Air Quality Index,12.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-06-11,15,Air Quality Index,11.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-06-12,15,Air Quality Index,10.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-06-13,18,Air Quality Index,12
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-06-14,5,Air Quality Index,11.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-06-15,8,Air Quality Index,9.71428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-06-16,13,Air Quality Index,8
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-06-17,7,Air Quality Index,6.42857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-06-18,2,Air Quality Index,6.85714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-06-19,3,Air Quality Index,6.71428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-06-20,7,Air Quality Index,6.14285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-06-21,8,Air Quality Index,6.57142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-06-22,7,Air Quality Index,7
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-06-23,9,Air Quality Index,8
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-06-24,10,Air Quality Index,9.14285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-06-25,5,Air Quality Index,11.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-06-26,10,Air Quality Index,10.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-06-27,15,Air Quality Index,11.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-06-28,22,Air Quality Index,13.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-06-29,4,Air Quality Index,18.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-06-30,13,Air Quality Index,26.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-07-01,28,Air Quality Index,27.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-07-02,38,Air Quality Index,27.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-07-04,66,Air Quality Index,30.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-07-05,20,Air Quality Index,31.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-07-06,25,Air Quality Index,27.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-07-07,23,Air Quality Index,23.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-07-08,19,Air Quality Index,15.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-07-09,2,Air Quality Index,15.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-07-10,10,Air Quality Index,13.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-07-11,9,Air Quality Index,10.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-07-12,20,Air Quality Index,8.57142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-07-13,14,Air Quality Index,9.14285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-07-14,0,Air Quality Index,9.28571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-07-15,5,Air Quality Index,9.14285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-07-16,6,Air Quality Index,6.85714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-07-17,11,Air Quality Index,5.28571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-07-18,8,Air Quality Index,7
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-07-19,4,Air Quality Index,7.71428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-07-20,3,Air Quality Index,8.28571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-07-21,12,Air Quality Index,9
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-07-22,10,Air Quality Index,8.57142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,2020-07-23,10,Air Quality Index,8.28571428571429
